pitstopID,raceId,driverId,stop_no,lap,lapId,time_stamp,pitstop_secs,pitstops_milli,Pitlane_secs,pitlane_milli,round(pitlane)
433,847,24,3,52,9068,16:39:20,11.07,11074,33.28,33278,33
434,847,155,2,53,8650,16:39:22,2.41,2414,24.62,24618,25
435,847,808,2,53,8455,16:39:31,1.94,1941,24.15,24145,24
436,847,3,4,53,8194,16:39:36,2.4,2399,22.7,22702,23
437,847,13,4,53,8049,16:39:50,6.14,6142,28.35,28346,28
438,847,814,4,53,8524,16:40:04,1.97,1968,23.13,23129,23
439,847,813,5,61,61778,16:53:19,9.5,9497,31.7,31701,32
440,848,813,1,10,10545,14:22:02,1.96,1961,21.3,21301,21
441,848,2,1,11,6969,14:23:23,2.23,2225,22.11,22114,22
442,848,22,1,11,9991,14:23:27,2.46,2459,21.16,21163,21
443,848,155,1,11,10047,14:23:29,3.6,3603,23.49,23492,23
444,848,1,1,12,9597,14:24:49,2.46,2458,20.34,20340,20
445,848,3,1,12,8008,14:25:02,2.37,2366,21.05,21054,21
446,848,16,1,12,9824,14:25:09,2.48,2482,20.68,20676,21
447,848,17,1,13,2848,14:26:28,1.91,1906,20.47,20465,20
448,848,20,1,14,8293,14:28:11,2.36,2362,21.01,21006,21
449,848,4,1,14,7831,14:28:15,2.13,2125,21.48,21477,21
450,848,18,1,14,9713,14:28:31,2.38,2375,21,20997,21
451,848,30,1,14,9770,14:28:40,2.07,2070,21.2,21201,21
452,848,814,1,14,9938,14:28:51,2.43,2428,20.57,20567,21
453,848,67,1,14,10106,14:28:54,1.96,1962,21.32,21321,21
454,848,5,1,14,8935,14:29:11,3.35,3352,23.24,23241,23
455,848,39,1,14,10660,14:29:43,8.14,8141,28.03,28030,28
456,848,13,1,15,9543,14:30:07,2.24,2240,20.72,20718,21
457,848,808,1,15,10163,14:30:49,2.22,2215,22.1,22104,22
458,848,30,2,15,9771,14:30:59,10.78,10776,30.67,30665,31
459,848,24,1,15,10496,14:31:23,4.57,4570,24.46,24459,24
460,848,10,1,17,6865,14:34:56,2.01,2011,21.9,21900,22
461,848,15,1,18,10444,14:36:30,3.44,3438,23.33,23327,23
462,848,816,1,18,10609,14:36:56,2.05,2054,21.94,21943,22
463,848,153,1,19,10279,14:37:50,2.48,2480,21.39,21391,21
464,848,1,2,24,9609,14:46:06,2.38,2383,21.04,21035,21
465,848,815,1,25,10229,14:48:56,2.05,2050,21.94,21939,22
466,848,67,2,26,10118,14:50:28,2.29,2295,20.46,20460,20
467,848,5,2,26,8947,14:51:06,1.99,1985,21.13,21126,21
468,848,2,2,27,6985,14:52:04,2.4,2396,22.29,22285,22
469,848,814,2,27,9951,14:52:08,2.16,2164,20.82,20818,21
470,848,808,2,27,10175,14:52:26,2.32,2323,21.17,21168,21
471,848,17,2,28,2863,14:52:53,2.2,2205,20.32,20319,20
472,848,16,2,28,9840,14:53:47,2.39,2392,20.29,20286,20
473,848,22,2,28,10008,14:53:53,2.26,2259,21.26,21262,21
474,848,813,2,28,10563,14:54:30,1.92,1916,21.81,21805,22
475,848,4,2,29,7846,14:54:36,1.88,1876,20.55,20551,21
476,848,24,2,28,10509,14:55:33,2.88,2877,22.77,22766,23
477,848,20,2,30,8309,14:56:16,2.32,2321,20.44,20441,20
478,848,18,2,30,9729,14:56:46,1.88,1877,20.33,20325,20
479,848,3,2,30,8026,14:57:07,3.66,3658,23.55,23547,24
480,848,39,2,29,10675,14:58:17,4.79,4786,24.68,24675,25
481,848,13,2,31,9559,14:58:23,5.65,5648,25.54,25537,26
482,848,30,3,31,9787,14:59:40,2.27,2275,21.17,21168,21
483,848,155,2,33,10069,15:03:14,2.46,2464,20.55,20545,21
484,848,15,2,34,10460,15:05:36,2.24,2242,22.13,22131,22
485,848,816,2,37,10628,15:11:48,2.36,2361,22.25,22250,22
486,848,808,3,39,10187,15:13:41,2.09,2095,21.11,21105,21
487,848,2,3,40,6998,15:15:10,2.25,2254,21.47,21472,21
488,848,22,3,40,10020,15:15:16,2.42,2419,21.29,21286,21
489,848,17,3,42,2877,15:17:11,2.29,2295,20.37,20367,20
490,848,1,3,42,9627,15:17:41,2.24,2240,20.21,20212,20
491,848,153,2,42,10302,15:18:33,1.82,1819,21.1,21103,21
492,848,5,3,42,8963,15:19:57,2.74,2743,22.63,22632,23
493,848,16,3,43,9855,15:20:21,2.22,2215,21.04,21036,21
494,848,10,2,42,7934,15:20:26,2.14,2141,22.03,22030,22
495,848,814,3,44,9968,15:22:18,2.22,2218,21.07,21069,21
496,848,4,3,45,7862,15:22:21,2.49,2492,20.14,20136,20
497,848,24,3,43,10524,15:23:02,2.35,2346,22.24,22235,22
498,848,813,3,44,10579,15:23:06,2.43,2425,21.49,21490,21
499,848,3,3,45,8041,15:23:36,2.21,2206,20.9,20896,21
500,848,67,3,45,10137,15:24:07,2.47,2474,21,20995,21
501,848,20,3,47,8326,15:25:39,2.31,2312,20.33,20331,20
502,848,39,3,44,10690,15:26:13,6.17,6170,26.06,26059,26
503,848,13,3,48,9576,15:28:09,2.31,2309,20.4,20404,20
504,848,18,3,48,9747,15:28:21,2.13,2128,20.48,20479,20
505,849,30,1,9,11082,13:20:38,6.94,6942,30.24,30242,30
506,849,2,1,10,8793,13:22:37,2.44,2444,24.72,24716,25
507,849,18,1,11,10867,13:24:05,1.97,1972,25.07,25070,25
508,849,16,1,11,11187,13:24:13,2.44,2437,25.74,25737,26
509,849,155,1,11,11061,13:24:19,5.15,5148,28.45,28448,28
510,849,813,1,11,11136,13:24:27,2.94,2938,26.24,26238,26
511,849,67,1,11,11499,13:24:30,2.98,2979,26.28,26279,26
512,849,808,1,11,11395,13:24:37,1.88,1876,24.88,24880,25
513,849,22,1,11,11526,13:24:38,2.56,2560,25.86,25860,26
514,849,10,1,11,8290,13:24:52,2.12,2116,25.42,25416,25
515,849,24,1,11,11627,13:25:12,3.34,3343,26.64,26643,27
516,849,816,1,11,11687,13:25:14,5.44,5442,28.74,28742,29
517,849,17,1,12,4358,13:25:41,2.41,2409,23.97,23973,24
518,849,4,1,12,9028,13:25:42,3.27,3266,26.57,26566,27
519,849,1,1,12,10959,13:25:49,1.8,1803,25.1,25100,25
520,849,814,1,12,11011,13:26:02,3.31,3312,26.61,26612,27
521,849,3,1,12,9540,13:26:12,1.99,1992,24.72,24722,25
522,849,815,1,12,11292,13:26:13,2.09,2086,25.39,25386,25
523,849,153,1,12,11448,13:26:20,1.81,1805,24.72,24719,25
524,849,817,1,12,11738,13:27:17,2.57,2572,25.87,25872,26
525,849,20,1,13,9769,13:27:22,1.83,1832,24.82,24818,25
526,849,13,1,13,10908,13:27:39,2.36,2362,24.16,24159,24
527,849,30,2,16,11089,13:33:23,8.45,8451,31.75,31751,32
528,849,155,2,20,11070,13:40:27,8.25,8251,31.55,31551,32
529,849,1,2,24,10971,13:46:21,1.93,1932,24.07,24065,24
530,849,814,2,24,11023,13:46:50,21.99,21991,45.29,45291,45
531,849,813,2,24,11149,13:47:12,2.27,2266,24.27,24272,24
532,849,16,2,25,11201,13:48:32,2.07,2069,24.08,24077,24
533,849,67,2,25,11513,13:48:50,2.19,2189,24.62,24620,25
534,849,17,2,26,4372,13:49:36,2.19,2190,25.49,25490,25
535,849,18,2,26,10882,13:49:45,2.17,2169,24.29,24287,24
536,849,13,2,26,10921,13:49:48,1.87,1865,23.93,23929,24
537,849,814,3,26,11025,13:50:52,8.17,8171,31.47,31471,31
538,849,20,2,27,9783,13:51:10,8.26,8258,31.56,31558,32
539,849,4,2,27,9043,13:51:15,2.33,2329,23.97,23974,24
540,849,816,2,28,11704,13:55:39,2.13,2128,25.43,25428,25
541,849,817,2,28,11754,13:56:23,3.64,3642,26.94,26942,27
542,849,3,2,30,9558,13:56:50,2.1,2097,24.4,24399,24
543,849,2,2,30,8813,13:57:06,2.01,2011,24.43,24434,24
544,849,10,2,30,8309,13:58:43,2.31,2308,24.96,24959,25
545,849,153,2,31,11467,13:58:46,2.43,2432,24.1,24095,24
546,849,30,3,31,11104,13:58:47,2.31,2311,24.65,24651,25
547,849,22,2,31,11546,13:59:02,2.14,2142,23.96,23955,24
548,849,815,2,32,11312,14:00:08,2.32,2319,25.62,25619,26
549,849,24,2,31,11647,14:00:49,2.21,2205,25.51,25505,26
550,849,813,3,35,11160,14:05:42,2.19,2195,23.87,23869,24
551,849,20,3,36,9792,14:06:13,2.19,2194,23.14,23137,23
552,849,1,3,37,10984,14:07:50,2.41,2410,23.34,23340,23
553,849,17,3,38,4384,14:09:30,2.23,2231,23.79,23785,24
554,849,808,2,38,11422,14:10:21,1.89,1888,24.17,24172,24
555,849,4,3,39,9055,14:10:50,2.4,2400,23.47,23474,23
556,849,18,3,39,10895,14:11:08,1.91,1912,23.29,23292,23
557,849,16,3,40,11216,14:13:32,3.94,3940,27.24,27240,27
558,849,13,3,41,10936,14:14:35,2.42,2417,23.24,23238,23
559,850,815,1,8,12548,14:17:05,8.47,8474,27.25,27247,27
560,850,67,1,10,12724,14:20:28,8.53,8528,27.3,27301,27
561,850,812,1,10,12934,14:21:22,13.11,13106,31.88,31879,32
562,850,17,1,14,5327,14:26:23,2.27,2272,20.44,20440,20
563,850,3,1,14,10909,14:26:39,2.35,2354,20.35,20348,20
564,850,30,1,15,12268,14:28:22,1.99,1995,20.77,20768,21
565,850,813,1,15,12437,14:28:35,2.83,2828,21.6,21601,22
566,850,1,1,16,11791,14:29:38,2.21,2209,20.98,20982,21
567,850,4,1,16,10497,14:29:39,2.1,2099,20.43,20430,20
568,850,20,1,16,11089,14:29:57,2.04,2044,20.39,20394,20
569,850,13,1,17,12091,14:31:36,2.3,2303,20.34,20344,20
570,850,155,1,20,12383,14:36:51,2.11,2109,20.88,20882,21
571,850,24,1,20,12793,14:37:44,3.27,3275,22.05,22048,22
572,850,817,1,21,12888,14:39:29,3.55,3546,22.32,22319,22
573,850,16,1,22,12156,14:39:56,2.07,2066,20.84,20839,21
574,850,10,1,22,9778,14:41:05,3.48,3479,22.25,22252,22
575,850,808,1,23,12217,14:41:53,2.68,2676,21.45,21449,21
576,850,153,1,23,12504,14:42:02,2.29,2289,21.06,21062,21
577,850,814,1,23,13012,14:42:05,4.9,4903,23.68,23676,24
578,850,18,1,24,12336,14:43:15,2.18,2179,20.95,20952,21
579,850,816,1,24,12834,14:44:42,1.99,1989,20.76,20762,21
580,850,5,1,26,12625,14:47:26,3.31,3315,22.09,22088,22
581,850,17,2,30,5343,14:52:32,2.53,2526,21.3,21299,21
582,850,812,2,28,12952,14:53:09,3.56,3558,22.33,22331,22
583,850,1,2,31,11806,14:54:10,2.09,2089,20.5,20496,20
584,850,4,2,32,10513,14:55:46,2.39,2394,20.04,20035,20
585,850,813,2,35,12457,15:01:53,2.28,2284,21.06,21057,21
586,850,3,2,36,10931,15:03:03,2.2,2202,20.98,20975,21
587,850,67,2,36,12750,15:04:03,2.18,2181,20.95,20954,21
588,850,30,2,37,12290,15:04:59,2.03,2027,20.3,20299,20
589,850,20,2,40,11113,15:09:11,2.47,2468,20.27,20274,20
590,850,13,2,41,12115,15:10:46,2.36,2361,20.19,20185,20
591,850,815,2,41,12581,15:11:48,2.87,2872,21.65,21645,22
592,850,153,2,43,12524,15:15:07,2.92,2916,21.69,21689,22
593,850,808,2,46,12240,15:19:54,2.43,2432,20.57,20572,21
594,850,16,2,48,12182,15:22:30,2.11,2106,20.88,20879,21
595,850,155,2,48,12411,15:23:03,2.49,2494,21.27,21267,21
596,850,10,2,48,9804,15:25:25,2.48,2479,21.25,21252,21
597,850,1,3,51,11826,15:26:17,1.84,1837,20.4,20403,20
598,850,816,2,49,12859,15:27:24,4.81,4815,23.59,23588,24
599,850,817,2,49,12916,15:27:43,5.28,5280,24.05,24053,24
600,850,5,2,50,12649,15:27:48,2.4,2402,21.18,21175,21
601,850,814,2,51,13040,15:28:11,3.76,3762,22.54,22535,23
602,850,4,3,53,10534,15:29:30,2.32,2322,19.98,19975,20
603,850,3,3,53,12068,15:30:50,1.98,1980,20.05,20047,20
604,850,812,3,51,12975,15:32:52,3.68,3685,22.46,22458,22
605,850,17,3,56,5369,15:34:20,1.87,1871,20.32,20324,20
606,850,30,3,56,12309,15:35:53,2.42,2417,19.93,19930,20
607,850,13,3,59,12133,15:39:43,3.13,3130,21.9,21903,22
608,850,20,3,59,12014,15:39:44,2.35,2348,20.11,20110,20
609,851,17,1,10,7353,14:20:59,2.11,2114,20.85,20854,21
610,851,13,1,10,13433,14:21:09,2.85,2846,22.29,22293,22
611,851,808,1,10,13779,14:21:18,6.09,6085,25.53,25532,26
612,851,22,1,10,13711,14:21:19,3.19,3193,22.64,22640,23
613,851,18,1,11,13199,14:22:29,2.34,2339,21.79,21786,22
614,851,814,1,11,13574,14:22:46,2.82,2815,22.26,22262,22
615,851,813,1,11,13849,14:23:04,3.95,3950,23.4,23397,23
616,851,2,1,11,11526,14:23:12,1.92,1924,21.37,21371,21
617,851,10,1,11,11084,14:23:27,2.78,2775,22.22,22222,22
618,851,816,1,11,14352,14:23:32,5.89,5890,25.34,25337,25
619,851,1,1,12,13130,14:23:59,2.43,2433,21.88,21880,22
620,851,20,1,12,12265,14:24:05,2.04,2040,20.69,20690,21
621,851,4,1,12,11628,14:24:10,3.44,3439,22.89,22886,23
622,851,3,1,12,12086,14:24:17,1.85,1849,20.77,20767,21
623,851,155,1,12,13644,14:24:35,4.28,4278,23.73,23725,24
624,851,67,1,12,13918,14:24:42,2.9,2902,22.35,22349,22
625,851,5,1,12,14145,14:24:53,3.33,3325,22.77,22772,23
626,851,16,1,12,14268,14:24:55,2.46,2455,21.9,21902,22
627,851,815,1,12,14200,14:24:56,2.77,2768,22.22,22215,22
628,851,24,1,12,14484,14:25:35,4.19,4186,23.63,23633,24
629,851,30,1,13,13410,14:26:02,2.5,2501,21.95,21948,22
630,851,153,1,13,13988,14:26:24,4.29,4287,23.73,23734,24
631,851,15,1,13,14337,14:26:49,3.67,3671,23.12,23118,23
632,851,817,1,13,14419,14:27:04,3.4,3397,22.84,22844,23
633,851,813,2,16,13854,14:31:22,7.76,7762,27.21,27209,27
634,851,2,2,23,11538,14:42:16,5.99,5987,25.43,25434,25
635,851,22,2,24,13725,14:43:19,2.77,2770,22.22,22217,22
636,851,153,2,24,13999,14:43:20,3.11,3105,22.55,22552,23
637,851,5,2,24,14157,14:43:45,2.7,2700,22.15,22147,22
638,851,815,2,24,14212,14:43:49,2.29,2290,20.57,20570,21
639,851,17,2,25,7368,14:44:03,2.2,2198,20,20000,20
640,851,4,2,25,11641,14:44:04,3.76,3761,23.21,23208,23
641,851,13,2,25,13448,14:44:34,2.29,2288,21.14,21138,21
642,851,808,2,25,13794,14:44:47,4.75,4747,24.19,24194,24
643,851,67,2,25,13931,14:44:55,2.01,2013,21.46,21460,21
644,851,1,2,26,13144,14:45:16,1.8,1803,20.8,20803,21
645,851,30,2,26,13423,14:46:04,2.24,2240,20.07,20071,20
646,851,24,2,25,14497,14:46:40,3.05,3054,22.5,22501,23
647,851,16,2,26,14282,14:46:48,2.36,2359,20.59,20589,21
648,851,18,2,27,13215,14:46:49,2.33,2328,21.07,21065,21
649,851,3,2,27,12101,14:47:28,2.35,2354,19.94,19939,20
650,851,814,2,27,13590,14:47:32,1.92,1917,20.8,20801,21
651,851,20,2,28,12281,14:48:22,2.31,2312,20.61,20611,21
652,851,813,3,28,13866,14:49:55,1.98,1979,21.43,21426,21
653,851,10,2,28,11101,14:50:32,2.18,2178,20.61,20613,21
654,851,817,2,28,14434,14:51:12,4.12,4116,23.56,23563,24
655,851,816,2,29,14370,14:52:27,1.93,1931,20.92,20916,21
656,851,815,3,32,14220,14:56:05,7.75,7747,27.19,27194,27
657,851,155,2,34,13666,14:58:08,3.41,3405,22.85,22852,23
658,851,4,3,36,11652,15:00:23,2.22,2224,19.94,19936,20
659,851,22,3,37,13738,15:02:51,2.22,2215,20.58,20580,21
660,851,17,3,39,7382,15:04:48,2.24,2239,20.67,20673,21
661,851,24,3,37,14509,15:05:37,8.39,8392,27.84,27839,28
662,851,1,3,40,13158,15:05:54,1.98,1980,20.86,20861,21
663,851,13,3,40,13463,15:06:53,3.01,3006,22.45,22453,22
664,851,20,3,41,12294,15:07:32,1.99,1987,19.66,19664,20
665,851,18,3,42,13230,15:08:53,2.32,2322,20.05,20046,20
666,851,814,3,42,13605,15:10:06,2.49,2486,20.94,20935,21
667,851,67,3,43,13949,15:11:41,2.26,2262,20.36,20360,20
668,851,5,3,43,14176,15:12:56,2.31,2314,20.99,20990,21
669,851,815,4,44,14232,15:14:07,1.91,1915,20.92,20917,21
670,851,817,3,43,14449,15:14:54,2.2,2204,21.65,21651,22
671,851,4,4,47,11663,15:16:33,2.36,2358,20.13,20126,20
672,851,153,3,47,14022,15:17:40,1.9,1898,21.35,21345,21
673,851,816,3,47,14388,15:20:46,30.4,30402,49.85,49849,50
674,851,3,3,50,12124,15:22:04,2.25,2250,20.56,20563,21
675,851,17,4,51,7394,15:22:51,1.95,1946,21.12,21122,21
676,851,808,3,50,13819,15:22:54,1.91,1906,21.35,21353,21
677,851,22,4,50,13751,15:22:55,12.09,12092,31.54,31539,32
678,851,5,4,49,14182,15:22:56,2.92,2917,22.36,22364,22
679,851,16,3,50,14306,15:23:22,2.35,2349,21.8,21796,22
680,851,24,4,48,14520,15:23:32,3.56,3563,23.01,23010,23
681,851,813,4,50,13888,15:23:34,3.57,3569,23.02,23016,23
682,851,1,4,52,13170,15:24:11,1.81,1812,20.86,20855,21
683,851,17,5,53,7396,15:26:20,2.18,2181,20.72,20715,21
684,851,22,5,52,13753,15:26:36,6.15,6149,25.6,25596,26
685,851,1,5,54,13172,15:27:35,2.18,2181,21.63,21628,22
686,851,808,4,53,13822,15:28:00,2.16,2162,21.61,21609,22
687,851,5,5,52,14185,15:28:12,2.27,2268,21.72,21715,22
688,851,16,4,53,14309,15:28:27,2.06,2056,21.5,21503,22
689,851,816,4,51,14392,15:28:37,3.02,3023,22.47,22470,22
690,851,3,4,54,12128,15:28:47,3.8,3797,23.24,23244,23
691,851,813,5,53,13891,15:28:55,3.38,3378,22.83,22825,23
692,851,24,5,51,14523,15:28:58,3.01,3011,22.46,22458,22
693,851,10,3,53,12008,15:30:17,2,2004,20.93,20929,21
694,851,1,6,56,13174,15:30:48,7.77,7775,27.22,27222,27
695,851,13,4,58,13481,15:33:53,1.99,1989,21.16,21157,21
696,851,155,3,62,13694,15:40:56,2.19,2189,21.26,21258,21
697,852,10,1,1,12254,14:05:58,15.48,15482,35.09,35092,35
698,852,811,1,1,15339,14:06:10,11.19,11185,30.8,30795,31
699,852,5,1,1,14325,14:06:14,8.93,8929,28.54,28539,29
700,852,17,1,3,8717,14:09:42,2.38,2381,21.02,21015,21
701,852,18,1,3,14937,14:09:46,6.44,6436,26.05,26046,26
702,852,30,1,4,15026,14:11:45,2.13,2126,20.15,20153,20
703,852,20,1,5,13402,14:13:27,2,1997,20.9,20898,21
704,852,815,1,5,14736,14:13:49,6.48,6482,26.09,26092,26
705,852,10,2,6,12259,14:16:35,6.97,6968,26.58,26578,27
706,852,4,1,8,12781,14:19:18,1.99,1992,20.99,20994,21
707,852,811,2,8,15346,14:20:14,6.91,6914,26.52,26524,27
708,852,13,1,9,14634,14:21:21,2.66,2657,22.27,22267,22
709,852,1,1,10,14679,14:23:14,2.29,2285,21.9,21895,22
710,852,3,1,11,13434,14:25:16,3.48,3480,23.09,23090,23
711,852,24,1,11,15177,14:26:05,2.16,2156,21.77,21766,22
712,852,808,1,12,14858,14:27:22,2.49,2486,21.4,21395,21
713,852,813,1,12,15134,14:27:31,2.49,2491,21.42,21421,21
714,852,20,2,13,13410,14:29:09,1.94,1935,21.41,21411,21
715,852,16,1,13,14903,14:29:31,3.16,3163,22.77,22773,23
716,852,22,1,13,15079,14:29:38,2.21,2208,21.82,21818,22
717,852,30,2,13,15035,14:29:39,1.89,1894,20.23,20226,20
718,852,18,2,13,14947,14:29:40,2.15,2146,21.76,21756,22
719,852,817,1,13,15122,14:30:19,4.17,4170,23.78,23780,24
720,852,15,1,13,15308,14:30:20,2.55,2549,22.16,22159,22
721,852,816,1,13,15222,14:30:22,3.33,3329,22.94,22939,23
722,852,5,2,13,14337,14:30:46,2.4,2399,22.01,22009,22
723,852,155,1,14,14816,14:32:10,4.55,4551,24.16,24161,24
724,852,814,1,14,14992,14:32:11,2.3,2304,21.33,21334,21
725,852,10,3,14,12267,14:33:40,4.59,4594,24.2,24204,24
726,852,811,3,21,15359,14:47:48,2.48,2478,20.76,20756,21
727,852,815,2,22,14753,14:49:35,6.79,6793,26.4,26403,26
728,852,815,3,23,14754,14:51:40,4.27,4273,23.88,23883,24
729,852,24,2,27,15193,14:59:56,11.35,11349,30.96,30959,31
730,852,4,2,29,12802,15:02:28,2.46,2460,21.24,21243,21
731,852,813,2,29,15151,15:03:01,2.69,2693,22.3,22303,22
732,852,155,2,29,14831,15:03:08,1.93,1931,21.27,21269,21
733,852,20,3,30,14611,15:04:14,2.18,2182,20.79,20786,21
734,852,3,2,30,13453,15:04:42,2.43,2429,21.17,21171,21
735,852,13,2,30,14655,15:04:43,2.25,2246,21.86,21856,22
736,852,808,2,30,14876,15:04:45,2.37,2369,21.98,21979,22
737,852,814,2,30,15008,15:05:01,2.41,2415,21.35,21350,21
738,852,17,2,31,8745,15:06:19,1.94,1944,20.95,20947,21
739,852,16,2,31,14921,15:06:38,1.92,1916,20.98,20983,21
740,852,30,3,31,15053,15:06:39,1.87,1868,21.32,21319,21
741,852,22,2,31,15097,15:06:56,1.87,1868,21.48,21478,21
742,852,15,2,31,15326,15:07:16,1.87,1874,21.48,21484,21
743,852,18,3,32,14966,15:08:15,2.03,2030,21.64,21640,22
744,852,13,3,32,14657,15:08:49,1.88,1875,21.49,21485,21
745,852,5,3,33,15415,15:11:16,2.7,2696,22.31,22306,22
746,852,10,4,35,12288,15:15:37,2.11,2111,21.72,21721,22
747,852,816,2,36,15245,15:17:29,2.5,2504,22.11,22114,22
748,852,22,3,40,15106,15:24:23,28.14,28143,47.75,47753,48
749,853,155,1,1,16202,14:05:42,7.13,7133,27.55,27550,28
750,853,22,1,1,16224,14:06:43,8.74,8740,29.16,29157,29
751,853,811,1,2,16090,14:08:02,2.12,2117,22.53,22534,23
752,853,817,1,1,16276,14:08:50,21.01,21006,41.42,41423,41
753,853,15,1,5,15991,14:13:34,9.97,9974,30.39,30391,30
754,853,814,1,13,15760,14:25:33,1.87,1867,21.87,21870,22
755,853,30,1,16,15600,14:29:42,2.29,2292,22.71,22709,23
756,853,67,1,16,16156,14:30:10,3.82,3817,24.23,24234,24
757,853,18,1,17,15707,14:31:10,1.88,1880,21.66,21660,22
758,853,1,1,18,15549,14:32:41,1.98,1985,22.08,22083,22
759,853,155,2,18,16219,14:33:12,2.52,2522,22.94,22939,23
760,853,4,1,19,14491,14:34:04,2.12,2122,22.54,22539,23
761,853,813,1,19,15818,14:34:39,2.65,2646,23.06,23063,23
762,853,811,2,19,16107,14:34:43,2.73,2728,23.15,23145,23
763,853,20,1,20,15042,14:35:21,2.47,2468,22.12,22124,22
764,853,153,1,20,15903,14:36:08,2.11,2113,21.99,21988,22
765,853,10,1,20,13417,14:36:42,4.73,4730,25.15,25147,25
766,853,13,1,21,15658,14:37:20,1.8,1805,21.82,21821,22
767,853,5,1,21,15316,14:38:01,2.88,2881,23.3,23298,23
768,853,15,2,24,16010,14:43:14,3,3003,23.42,23420,23
769,853,814,2,31,15778,14:52:56,2.65,2652,23.07,23069,23
770,853,22,2,32,16255,14:54:59,3,2997,23.41,23414,23
771,853,18,2,33,15723,14:55:00,2.11,2105,22.1,22095,22
772,853,817,2,20,16295,14:55:30,10.36,10360,30.78,30777,31
773,853,4,2,34,14506,14:56:26,2.04,2037,21.99,21989,22
774,853,1,2,34,15565,14:56:36,2.24,2235,21.88,21876,22
775,853,20,2,35,15057,14:57:38,1.83,1835,21.38,21378,21
776,853,5,2,35,15330,14:59:46,2.19,2194,22.61,22611,23
777,853,30,2,37,15621,15:01:01,2.05,2053,22.01,22014,22
778,853,813,2,37,15836,15:02:04,2.2,2197,22.61,22614,23
779,853,10,2,38,14619,15:04:43,2.37,2367,22.78,22784,23
780,853,67,2,40,16180,15:06:23,3.67,3669,24.09,24086,24
781,853,811,3,40,16128,15:06:27,1.86,1856,22.27,22273,22
782,853,13,2,41,15678,15:07:06,2.05,2055,22.15,22148,22
783,853,153,2,41,15924,15:07:43,1.86,1862,22.28,22279,22
784,854,817,1,1,17593,20:06:48,14.77,14775,44.17,44170,44
785,854,3,1,9,15646,20:21:25,1.87,1872,29.55,29549,30
786,854,4,1,10,15176,20:23:15,2.13,2129,30.62,30621,31
787,854,30,1,10,16688,20:23:27,2.07,2067,29.61,29610,30
788,854,811,1,10,17078,20:23:47,6,6003,35.4,35398,35
789,854,13,1,11,16569,20:25:14,1.87,1872,30.29,30290,30
790,854,1,1,11,16717,20:25:15,2.5,2498,30.14,30142,30
791,854,16,1,11,16778,20:25:25,2.46,2464,30.72,30718,31
792,854,813,1,11,16959,20:25:39,1.97,1975,30.89,30888,31
793,854,67,1,11,17138,20:25:50,3.43,3432,32.83,32827,33
794,854,5,1,11,15997,20:25:56,2.81,2807,32.2,32202,32
795,854,811,2,11,17079,20:26:39,7.46,7461,36.86,36856,37
796,854,17,1,12,11500,20:27:10,2.22,2225,30.46,30462,30
797,854,22,1,12,17020,20:27:40,2.24,2238,30.46,30456,30
798,854,13,2,12,16570,20:28:04,2.96,2956,32.35,32351,32
799,854,1,2,13,16719,20:29:39,4.06,4061,33.46,33456,33
800,854,24,1,13,17548,20:30:31,4.93,4934,34.33,34329,34
801,854,20,1,14,15598,20:30:38,1.97,1966,30.02,30023,30
